State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Uttar Pradesh",Hathras,"Haathras APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,31/12/2025,6600,6660,6640
"Uttar Pradesh",Hathras,"Haathras APMC",Mustard,Sarson(Black),FAQ,31/12/2025,6500,6600,6550
"Uttar Pradesh",Hathras,"Haathras APMC","Green Gram Dal(Moong Dal)","Green Gram Dal",FAQ,31/12/2025,9750,9840,9810
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Tomato,Hybrid,FAQ,31/12/2025,2550,2650,2600
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,2700,2760,2730
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1950,2030,2000
"Uttar Pradesh",Lakhimpur,"Golagokarnath APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,31/12/2025,6700,6780,6730
"Uttar Pradesh",Farukhabad,"Kayamganj APMC","Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,31/12/2025,2775,2775,2775
"Uttar Pradesh",Farukhabad,"Kayamganj APMC",Apple,Apple,Medium,31/12/2025,6325,6325,6325
"Uttar Pradesh",Farukhabad,"Kayamganj APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1700,1700,1700
"Uttar Pradesh",Etawah,"Bharthna APMC",Paddy(Basmati),"Basmati 1509",FAQ,31/12/2025,2900,3150,3070
"Uttar Pradesh",Etawah,"Bharthna APMC","Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,31/12/2025,10150,10550,10350
"Uttar Pradesh",Etawah,"Bharthna APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,31/12/2025,6520,6720,6620
"Uttar Pradesh",Etawah,"Bharthna APMC",Raddish,Raddish,FAQ,31/12/2025,700,900,800
"Uttar Pradesh",Raebarelli,"Jayas APMC",Brinjal,Round/Long,FAQ,31/12/2025,1760,1800,1780
"Uttar Pradesh",Raebarelli,"Jayas APMC","Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,31/12/2025,9950,9980,9975
"Uttar Pradesh",Raebarelli,"Jayas APMC",Raddish,Raddish,FAQ,31/12/2025,800,815,810
"Uttar Pradesh",Raebarelli,"Jayas APMC",Spinach,Spinach,FAQ,31/12/2025,1650,1750,1700
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Cabbage,Cabbage,"Grade B",31/12/2025,400,1000,500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi","Peas Wet","Peas Wet","Grade B",31/12/2025,2000,3200,2500
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Raddish,Raddish,"Grade B",31/12/2025,300,500,400
"Himachal Pradesh",Mandi,"PMY Kangni Mandi",Spinach,Spinach,"Grade B",31/12/2025,400,500,500
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Carrot,Carrot,FAQ,31/12/2025,950,1050,1000
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1100,1200,1150
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1400,1600,1500
"Uttar Pradesh",Bulandshahar,"Khurja APMC",Spinach,Spinach,FAQ,31/12/2025,950,1050,1000
"Uttar Pradesh",Aligarh,"Charra APMC",Brinjal,Brinjal,FAQ,31/12/2025,2500,2600,2550
"Uttar Pradesh",Mainpuri,"Ghiraur APMC",Paddy(Basmati),"Basmati 1509",FAQ,31/12/2025,2790,2790,2790
"Uttar Pradesh",Mainpuri,"Ghiraur APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1500,1500,1500
"Uttar Pradesh",Mainpuri,"Ghiraur APMC",Potato,Desi,FAQ,31/12/2025,705,705,705
"Uttar Pradesh",Aligarh,"Khair APMC",Brinjal,Round/Long,"Grade B",31/12/2025,1800,1800,1800
"Uttar Pradesh",Aligarh,"Khair APMC",Cauliflower,Cauliflower,"Grade B",31/12/2025,800,800,800
"Uttar Pradesh",Aligarh,"Khair APMC",Onion,Red,"Grade C",31/12/2025,950,950,950
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Rice,Common,FAQ,31/12/2025,3250,3250,3250
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Apple,Apple,Medium,31/12/2025,6500,6500,6500
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Papaya,Papaya,Medium,31/12/2025,2550,2550,2550
"Uttar Pradesh",Barabanki,"Safdarganj APMC","Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,31/12/2025,9850,9850,9850
"Uttar Pradesh",Barabanki,"Safdarganj APMC",Tomato,Hybrid,FAQ,31/12/2025,2700,2700,2700
"Uttar Pradesh",Bahraich,"Naanpara APMC",Maize,Yellow,FAQ,31/12/2025,2100,2200,2150
"Uttar Pradesh",Bahraich,"Naanpara APMC",Cauliflower,Cauliflower,Medium,31/12/2025,1950,2050,2000
"Uttar Pradesh",Bahraich,"Naanpara APMC","Pointed gourd(Parval)","Pointed gourd (Parval)",Medium,31/12/2025,2200,2400,2300
"Uttar Pradesh",Balrampur,"Tulsipur APMC",Brinjal,Round/Long,FAQ,31/12/2025,1950,2040,2000
"Uttar Pradesh",Balrampur,"Tulsipur APMC",Tomato,Deshi,FAQ,31/12/2025,2820,2900,2860
"Uttar Pradesh",Jaunpur,"Shahganj APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1770,1845,1810
"Uttar Pradesh",Jaunpur,"Shahganj APMC",Apple,Delicious,Medium,31/12/2025,6800,6915,6860
"Uttar Pradesh",Jaunpur,"Shahganj APMC","Mousambi(Sweet Lime)",Mousambi,Medium,31/12/2025,3220,3335,3280
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC",Apple,Delicious,Medium,31/12/2025,6775,6975,6875
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC",Pomegranate,Pomogranate,Medium,31/12/2025,7685,7885,7785
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,31/12/2025,6575,6775,6675
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC","White Peas","White Peas",FAQ,31/12/2025,4045,4245,4145
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC",Carrot,Carrot,FAQ,31/12/2025,1210,1410,1310
"Uttar Pradesh",Jaunpur,"Mugrabaadshahpur APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1210,1410,1310
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,31/12/2025,1000,1500,1250
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,31/12/2025,4000,5000,4500
Gujarat,Vadodara(Baroda),"Padra APMC",Cabbage,Other,FAQ,31/12/2025,900,1000,950
Gujarat,Vadodara(Baroda),"Padra APMC","Indian Beans(Seam)",Other,FAQ,31/12/2025,1000,1250,1125
Gujarat,Vadodara(Baroda),"Padra APMC","Surat Beans(Papadi)",Other,FAQ,31/12/2025,1500,2000,1750
Gujarat,Vadodara(Baroda),"Padra APMC","Peas cod",Other,FAQ,31/12/2025,2000,2500,2250
Gujarat,Vadodara(Baroda),"Padra APMC",Onion,Other,FAQ,31/12/2025,1000,2000,1500
"Uttar Pradesh","Jalaun (Orai)","Jalaun APMC",Cabbage,Cabbage,FAQ,31/12/2025,800,800,800
"Uttar Pradesh","Jalaun (Orai)","Jalaun APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1000,1200,1200
"Uttar Pradesh","Jalaun (Orai)","Jalaun APMC",Brinjal,Round/Long,FAQ,31/12/2025,1500,1500,1500
"Uttar Pradesh","Jalaun (Orai)","Jalaun APMC",Raddish,Raddish,FAQ,31/12/2025,1000,1200,1200
Punjab,Ferozpur,"Zira APMC",Kinnow,Other,"Grade A",31/12/2025,3000,3000,3000
Punjab,Ferozpur,"Zira APMC",Papaya,Other,"Grade A",31/12/2025,2500,2500,2500
Punjab,Ferozpur,"Zira APMC",Carrot,Carrot,Local,31/12/2025,700,700,700
"Uttar Pradesh",Hathras,"Sikandraraau APMC",Wheat,Dara,FAQ,31/12/2025,2480,2530,2500
Haryana,Panchkula,"Raipur Rai APMC",Onion,Onion,Local,31/12/2025,1700,1800,1700
Haryana,"Yamuna Nagar","Chhachrauli APMC",Raddish,Raddish,Medium,31/12/2025,500,1600,700
Haryana,"Yamuna Nagar","Chhachrauli APMC",Spinach,Spinach,Medium,31/12/2025,600,600,600
Haryana,"Yamuna Nagar","Chhachrauli APMC",Methi(Leaves),Other,Medium,31/12/2025,1000,1000,1000
Haryana,"Yamuna Nagar","Radaur APMC",Orange,Other,Medium,31/12/2025,2800,3000,2900
Haryana,"Yamuna Nagar","Radaur APMC","Bitter gourd",Other,Medium,31/12/2025,2500,2700,2600
Haryana,"Yamuna Nagar","Radaur APMC","Green Chilli",Other,Local,31/12/2025,2600,2800,2700
Haryana,"Yamuna Nagar","Radaur APMC",Pumpkin,Other,Local,31/12/2025,600,800,700
"Uttar Pradesh",Bulandshahar,"Gulavati APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1300,1500,1400
Odisha,Kandhamal,"Kandhamal APMC",Cabbage,Cabbage,"Grade B",31/12/2025,2100,2100,2100
Rajasthan,Jodhpur,"Jodhpur (F&V) APMC","Mousambi(Sweet Lime)",Mousambi,Medium,31/12/2025,1000,3000,2000
Rajasthan,Jodhpur,"Jodhpur (F&V) APMC",Apple,Apple,Medium,31/12/2025,5000,10000,7500
Rajasthan,Jodhpur,"Jodhpur (F&V) APMC",Onion,Medium,Medium,31/12/2025,700,2000,1350
Rajasthan,Jodhpur,"Jodhpur (F&V) APMC",Pomegranate,Other,Medium,31/12/2025,1000,5000,3000
Rajasthan,"Jodhpur Rural","Osiyan Mathania APMC","Bajra(Pearl Millet/Cumbu)",Other,Local,31/12/2025,1800,2000,1900
Gujarat,Banaskanth,"Vadgam APMC","Castor Seed",Other,FAQ,31/12/2025,6525,6525,6525
Punjab,Mohali,"Kharar APMC",Potato,Potato,Non-FAQ,31/12/2025,600,800,700
Punjab,Mohali,"Kharar APMC",Onion,Other,Non-FAQ,31/12/2025,2000,3000,2500
"Madhya Pradesh",Badwani,"Sendhwa APMC",Maize,Local,FAQ,31/12/2025,1535,1700,1600
Assam,Nagaon,"Dhing APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1950,2350,2120
Assam,Nagaon,"Dhing APMC","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,31/12/2025,1750,2200,2000
Assam,Nagaon,"Dhing APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1250,1510,1360
Assam,Nagaon,"Dhing APMC",Beetroot,Beetroot,FAQ,31/12/2025,2000,2600,2200
Assam,Nagaon,"Dhing APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,2000,2400,2200
Assam,Nagaon,"Dhing APMC",Raddish,Raddish,FAQ,31/12/2025,1250,1560,1400
Rajasthan,Beawar,"Bijaynagar APMC",Maize,Other,Local,31/12/2025,1600,3255,2600
Rajasthan,Ajmer,"Madanganj Kishangarh APMC",Wheat,Other,Local,31/12/2025,2415,2502,2452
Rajasthan,Alwar,"Kherli APMC","Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,31/12/2025,1930,2040,1980
Rajasthan,Alwar,"Kherli APMC",Wheat,Other,Non-FAQ,31/12/2025,2440,2500,2490
Assam,Kokrajhar,"Gossaigaon APMC",Ginger(Green),"Green Ginger",Local,31/12/2025,6000,7000,6500
Assam,Kokrajhar,"Gossaigaon APMC",Cauliflower,Cauliflower,Local,31/12/2025,1500,1700,1600
Assam,Kokrajhar,"Gossaigaon APMC",Onion,Onion,FAQ,31/12/2025,2700,2900,2800
Assam,Sibsagar,"Sonari APMC",Cabbage,Cabbage,FAQ,31/12/2025,2000,2200,2100
Assam,Kamrup,"Fancy Bazaar APMC",Sugar,Medium,FAQ,31/12/2025,4400,4900,4600
Assam,Kamrup,"Fancy Bazaar APMC","Beaten Rice","Beaten Rice",FAQ,31/12/2025,5400,7800,6400
Assam,Kamrup,"Fancy Bazaar APMC",Lentil(Masur)(Whole),Other,FAQ,31/12/2025,7200,8400,7600
Assam,Kamrup,"Fancy Bazaar APMC",Rice,Fine,FAQ,31/12/2025,3500,4000,3750
Assam,Nagaon,"Ambagan APMC",Capsicum,Capsicum,FAQ,31/12/2025,2500,2900,2600
Assam,Nagaon,"Ambagan APMC","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,31/12/2025,2800,3300,3000
Assam,Nagaon,"Haibargaon APMC",Beetroot,Beetroot,FAQ,31/12/2025,2200,2500,2300
Assam,Nagaon,"Haibargaon APMC",Brinjal,Brinjal,FAQ,31/12/2025,2000,2600,2300
Assam,Goalpara,"Goalpara APMC",Carrot,Carrot,FAQ,31/12/2025,2000,3000,2500
Assam,Goalpara,"Goalpara APMC",Onion,Other,FAQ,31/12/2025,3000,3000,3000
Assam,Goalpara,"Goalpara APMC",Potato,Other,FAQ,31/12/2025,1200,1200,1200
Assam,Sibsagar,"Sibsagar APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,6800,7000,6900
Assam,Nagaon,"Doomdumia APMC",Brinjal,Brinjal,FAQ,31/12/2025,1720,2100,1830
Assam,Nagaon,"Doomdumia APMC",Tomato,Tomato,FAQ,31/12/2025,1640,1950,1800
Assam,Nagaon,"Doomdumia APMC",Onion,Onion,FAQ,31/12/2025,1550,1900,1760
Assam,Hojai,"Gandhimaidan APMC",Cabbage,Cabbage,FAQ,31/12/2025,800,1000,1000
Assam,Hojai,"Gandhimaidan APMC",Pumpkin,Pumpkin,FAQ,31/12/2025,1000,1200,1100
Assam,Hojai,"Gandhimaidan APMC","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,31/12/2025,1800,2000,1900
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Maize,Yellow,Local,31/12/2025,2300,2470,2400
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Mustard,Sarson(Black),Local,31/12/2025,6800,6890,6870
"Uttar Pradesh",Ayodhya,"Ayodhya APMC",Potato,Potato,Medium,31/12/2025,800,860,825
"Madhya Pradesh",Sagar,"Deori APMC",Maize,Local,FAQ,31/12/2025,1575,1575,1575
Punjab,Sangrur,"Lehra Gaga APMC",Banana,Other,"Grade B",31/12/2025,23000,23000,23000
Punjab,Sangrur,"Lehra Gaga APMC",Pineapple,Other,"Grade A",31/12/2025,5000,5000,5000
Punjab,Sangrur,"Lehra Gaga APMC",Grapes,Other,"Grade A",31/12/2025,100000,100000,100000
Punjab,Sangrur,"Lehra Gaga APMC",Kinnow,Other,"Grade A",31/12/2025,30000,30000,30000
Punjab,Sangrur,"Lehra Gaga APMC",Cucumbar(Kheera),Other,"Grade A",31/12/2025,30000,30000,30000
Punjab,Sangrur,"Lehra Gaga APMC",Potato,Other,"Grade A",31/12/2025,10000,10000,10000
Punjab,Sangrur,"Lehra Gaga APMC",Lemon,Other,"Grade A",31/12/2025,50000,50000,50000
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Pineapple,"Pine Apple","Grade C",31/12/2025,4000,7000,5000
"Himachal Pradesh",Bilaspur,"PMY Bilaspur",Onion,Other,"Grade B",31/12/2025,2400,3000,2700
"Uttar Pradesh",Ghaziabad,"Noida APMC",Capsicum,Capsicum,FAQ,31/12/2025,3300,3460,3400
"Uttar Pradesh",Ghaziabad,"Noida APMC",Cauliflower,Cauliflower,FAQ,31/12/2025,1200,1300,1260
"Uttar Pradesh",Ghaziabad,"Noida APMC",Potato,Desi,FAQ,31/12/2025,770,930,800
"Uttar Pradesh",Ghaziabad,"Noida APMC",Raddish,Raddish,FAQ,31/12/2025,800,900,860
"Uttar Pradesh",Ghaziabad,"Noida APMC",Spinach,Spinach,FAQ,31/12/2025,1100,1210,1160
Gujarat,Surat,"Surat APMC","Cluster beans",Other,FAQ,31/12/2025,5500,11000,8250
Gujarat,Surat,"Surat APMC","French Beans(Frasbean)",Other,FAQ,31/12/2025,2000,3800,2900
Gujarat,Surat,"Surat APMC",Mango(Raw-Ripe),Other,FAQ,31/12/2025,9000,13000,11000
Gujarat,Surat,"Surat APMC",Onion,Other,FAQ,31/12/2025,600,2700,1650
Gujarat,Surat,"Surat APMC","Banana - Green",Other,FAQ,31/12/2025,700,1500,1100
Gujarat,Surat,"Surat APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1000,4000,2500
Gujarat,Surat,"Surat APMC",Cucumbar(Kheera),Cucumbar,FAQ,31/12/2025,1000,3500,2250
Gujarat,Surat,"Surat APMC",Ginger(Green),"Green Ginger",FAQ,31/12/2025,2000,4500,3250
Gujarat,Surat,"Surat APMC",Papaya(Raw),Other,FAQ,31/12/2025,600,1000,800
Gujarat,Surat,"Surat APMC","Sweet Potato",Other,FAQ,31/12/2025,2000,3000,2500
Gujarat,Surat,"Surat APMC",Ridgeguard(Tori),Other,FAQ,31/12/2025,3000,7000,5000
Gujarat,Surat,"Surat APMC",Yam(Ratalu),Other,FAQ,31/12/2025,3000,5000,4000
Gujarat,Surat,"Surat APMC",Turmeric(raw),Other,FAQ,31/12/2025,2000,5000,3500
Haryana,Fatehabad,"Fatehabad APMC",Kinnow,Other,Local,31/12/2025,2500,2500,2500
Haryana,Fatehabad,"Fatehabad APMC",Apple,Apple,Local,31/12/2025,4500,4500,4500
"Jammu and Kashmir",Udhampur,"Udhampur APMC","Bitter gourd","Bitter Gourd","Grade B",31/12/2025,6300,6300,6300
"Jammu and Kashmir",Udhampur,"Udhampur APMC",Cucumbar(Kheera),Other,"Grade B",31/12/2025,2800,2800,2800
Kerala,Kannur,"Payyannur APMC",Pumpkin,Other,Local,31/12/2025,1900,2100,2000
Kerala,Kannur,"Payyannur APMC","Banana - Green",Other,Local,31/12/2025,2500,2700,2600
Kerala,Palakad,"Palakkad APMC",Banana,"Nendra Bale",Small,31/12/2025,2600,3600,3200
Kerala,Palakad,"Palakkad APMC",Lime,Other,Medium,31/12/2025,4600,5500,5100
Kerala,Palakad,"Palakkad APMC","Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,31/12/2025,7800,9000,8500
Kerala,Palakad,"Palakkad APMC","Green Gram(Moong)(Whole)","Green (Whole)",FAQ,31/12/2025,12500,13500,13100
Kerala,Palakad,"Palakkad APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,31/12/2025,3200,4000,3700
Kerala,Palakad,"Palakkad APMC",Coconut,Coconut,FAQ,31/12/2025,5700,6000,5900
Kerala,Palakad,"Palakkad APMC",Carrot,Carrot,FAQ,31/12/2025,3800,5000,4500
Kerala,Palakad,"Palakkad APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,2000,3000,2600
Kerala,Palakad,"Palakkad APMC",Tomato,Tomato,FAQ,31/12/2025,5500,6500,6100
Odisha,Kalahandi,"Junagarh APMC",Cauliflower,Other,"Grade B",31/12/2025,3000,3400,3200
Punjab,Fazilka,"Fazilka APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,2500,2500,2500
Punjab,Fazilka,"Fazilka APMC",Tomato,Tomato,FAQ,31/12/2025,3500,3500,3500
Punjab,Fazilka,"Fazilka APMC",Papaya,Other,Medium,31/12/2025,3000,3000,3000
Odisha,Kandhamal,"Tikabali APMC",Brinjal,Brinjal,"Grade A",31/12/2025,3200,3200,3200
Odisha,Puri,"Sakhigopal APMC",Coconut,Coconut,Local,31/12/2025,23000,29000,26000
Punjab,Kapurthala,"Sultanpur APMC",Cauliflower,Other,Local,31/12/2025,200,200,200
Punjab,Kapurthala,"Sultanpur APMC","Peas Wet",Other,Local,31/12/2025,2000,2000,2000
Punjab,Ludhiana,"Khanna APMC",Capsicum,Capsicum,"Grade A",31/12/2025,4000,4000,4000
Punjab,Ludhiana,"Khanna APMC",Apple,Apple,"Grade A",31/12/2025,7500,7500,7500
Punjab,Ludhiana,"Khanna APMC",Onion,Onion,"Grade A",31/12/2025,2000,2000,2000
Punjab,Ludhiana,"Khanna APMC",Potato,Local,"Grade A",31/12/2025,500,500,500
Punjab,Ludhiana,"Khanna APMC","Green Chilli","Green Chilly","Grade A",31/12/2025,2500,2500,2500
Punjab,Ludhiana,"Khanna APMC",Chikoos(Sapota),Other,"Grade A",31/12/2025,2500,2500,2500
Punjab,Ludhiana,"Khanna APMC",Turnip,Other,"Grade A",31/12/2025,1500,1500,1500
Punjab,Moga,"Baghapurana APMC",Cabbage,Cabbage,"Grade B",31/12/2025,700,1000,900
Punjab,Moga,"Baghapurana APMC",Kinnow,Kinnow,"Grade B",31/12/2025,1500,2500,2000
Punjab,Moga,"Baghapurana APMC",Tomato,Tomato,"Grade B",31/12/2025,4000,5000,4500
Punjab,Patiala,"Patiala APMC",Kinnow,Kinnow,"Grade A",31/12/2025,2500,3500,3000
Punjab,Patiala,"Patiala APMC","Bhindi(Ladies Finger)",Bhindi,"Grade A",31/12/2025,5000,6000,5500
Punjab,Patiala,"Patiala APMC",Orange,Orange,"Grade A",31/12/2025,5000,6000,5500
Punjab,Sangrur,"Dhuri APMC",Tomato,Other,Medium,31/12/2025,3600,4000,3700
Punjab,Sangrur,"Dhuri APMC",Cauliflower,Other,Medium,31/12/2025,500,700,600
Pondicherry,Pondicherry,"Thattanchavady APMC",Paddy(Common),Paddy,"Grade Range-1",31/12/2025,1639.99959,1639.99959,1639.99959
Rajasthan,Churu,"Sadulpur APMC","Green Gram(Moong)(Whole)",Other,Local,31/12/2025,4100,6600,5350
Rajasthan,Hanumangarh,"Sangriya APMC",Potato,Potato,Local,31/12/2025,500,1500,1100
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Pineapple,"Pine Apple",Medium,31/12/2025,2500,4000,3250
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Guava,Other,Medium,31/12/2025,1000,5000,3000
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Papaya,Other,Medium,31/12/2025,1000,2000,1500
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Mousambi(Sweet Lime)",Other,Medium,31/12/2025,1500,2500,2000
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Pomegranate,Other,Medium,31/12/2025,5000,20000,12500
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Orange,Other,Medium,31/12/2025,2000,6000,4000
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Garlic,Average,FAQ,31/12/2025,5000,14000,9500
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Green Chilli",Other,FAQ,31/12/2025,2800,5500,4150
Rajasthan,Jaipur,"Jaipur (F&V) APMC","Bottle gourd","Bottle Gourd",FAQ,31/12/2025,1000,1200,1100
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Cabbage,Cabbage,FAQ,31/12/2025,700,800,750
Rajasthan,Jaipur,"Jaipur (F&V) APMC",Raddish,Other,FAQ,31/12/2025,700,800,750
"Uttar Pradesh",Ghaziabad,"Ghaziabad APMC","Bottle gourd","Bottle Gourd",Medium,31/12/2025,1950,2050,2000
"Uttar Pradesh",Hardoi,"Hardoi APMC","Bitter gourd","Bitter Gourd",Medium,31/12/2025,2600,2690,2650
"Uttar Pradesh",Hardoi,"Hardoi APMC",Paddy(Common),"Paddy Coarse",FAQ,31/12/2025,2000,2100,2050
"Uttar Pradesh",Hardoi,"Hardoi APMC","Bottle gourd","Bottle Gourd",Medium,31/12/2025,1750,1830,1800
"Uttar Pradesh",Hardoi,"Hardoi APMC",Cauliflower,Cauliflower,Medium,31/12/2025,1250,1320,1290
"Uttar Pradesh",Etawah,"Etawah APMC","Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,31/12/2025,2350,2775,2775
"Uttar Pradesh",Etawah,"Etawah APMC",Paddy(Common),"Paddy Coarse",FAQ,31/12/2025,2150,2369,2369
"Uttar Pradesh",Etawah,"Etawah APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,3250,3400,3300
"Uttar Pradesh",Etawah,"Etawah APMC",Tomato,Deshi,FAQ,31/12/2025,2250,2500,2400
"Uttar Pradesh",Jaunpur,"Jaunpur APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",FAQ,31/12/2025,6600,6715,6660
"Uttar Pradesh",Jaunpur,"Jaunpur APMC",Wheat,Dara,FAQ,31/12/2025,2565,2615,2590
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC","Green Chilli","Green Chilly",Local,31/12/2025,2700,2830,2750
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Tomato,Tomato,Local,31/12/2025,2560,2660,2620
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Onion,Red,Medium,31/12/2025,1200,1300,1260
"Uttar Pradesh",Lakhimpur,"Lakhimpur APMC",Mustard,Sarson(Black),Local,31/12/2025,6800,6920,6870
"Uttar Pradesh",Lucknow,"Lucknow APMC",Potato,Desi,FAQ,31/12/2025,750,850,800
"Uttar Pradesh",Lucknow,"Lucknow APMC","Green Chilli","Green Chilly",FAQ,31/12/2025,2850,2950,2900
"Uttar Pradesh",Lucknow,"Lucknow APMC",Capsicum,Capsicum,FAQ,31/12/2025,2950,3050,3000
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Cauliflower,Cauliflower,Medium,31/12/2025,840,1000,960
"Uttar Pradesh",Mainpuri,"Mainpuri APMC","Field Pea","Field Pea",Medium,31/12/2025,1900,2100,2000
"Uttar Pradesh",Pillibhit,"Pilibhit APMC",Potato,Potato,"Grade B",31/12/2025,755,835,795
"Uttar Pradesh",Sitapur,"Sitapur APMC",Paddy(Common),Common,Local,31/12/2025,1800,2369,2060
"West Bengal",Bankura,"Bankura Sadar APMC",Onion,Nasik,FAQ,31/12/2025,1800,2100,2000
"West Bengal",Birbhum,"Bolpur APMC",Potato,Potato,FAQ,31/12/2025,1100,1200,1150
"West Bengal",Birbhum,"Bolpur APMC",Paddy(Common),Common,FAQ,31/12/2025,2371,2372,2372
"West Bengal",Hooghly,"Pandua APMC","Bitter gourd","Bitter Gourd",FAQ,31/12/2025,3700,3700,3700
"West Bengal",Hooghly,"Pandua APMC",Brinjal,Round/Long,FAQ,31/12/2025,3100,3100,3100
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Raddish,Other,Medium,31/12/2025,500,800,600
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Onion,Other,Medium,31/12/2025,1800,2200,2000
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Carrot,Other,Medium,31/12/2025,1500,2000,1800
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","Peas Wet",Other,Medium,31/12/2025,1200,2000,1500
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","Bottle gourd",Other,Medium,31/12/2025,1500,2000,1800
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Cucumbar(Kheera),Other,Medium,31/12/2025,1200,1500,1400
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","French Beans(Frasbean)",Other,Medium,31/12/2025,1500,2500,2000
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","Bhindi(Ladies Finger)",Other,Medium,31/12/2025,4000,8000,6000
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC",Capsicum,Other,Medium,31/12/2025,3000,5000,4000
Uttarakhand,Udhamsinghnagar,"Rudrapur APMC","Green Chilli",Other,Medium,31/12/2025,3000,5000,4000
